cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.42105263157894735,0.42105263157894735,0,0,0.14035087719298245,1.0,0.0,0.0,0.3333333333333333,0.5925925925925926,0,0,0.19753086419753085
1,2,0.5,0,0.5,0,0.16666666666666666,0.0,1.0,0.0,0.3333333333333333,0,0.6666666666666666,0,0.2222222222222222
1,3,0.3888888888888889,0,0.3888888888888889,0,0.12962962962962962,0.0,1.0,0.0,0.3333333333333333,0,0.56,0,0.18666666666666668
1,4,0.3333333333333333,0.3333333333333333,0,0,0.1111111111111111,1.0,0.0,0.0,0.3333333333333333,0.5,0,0,0.16666666666666666
1,5,0.3888888888888889,0.3888888888888889,0,0,0.12962962962962962,1.0,0.0,0.0,0.3333333333333333,0.56,0,0,0.18666666666666668
1,6,0.4444444444444444,0,0,0.4444444444444444,0.14814814814814814,0.0,0.0,1.0,0.3333333333333333,0,0,0.6153846153846153,0.2051282051282051
1,7,0.3888888888888889,0.3888888888888889,0,0,0.12962962962962962,1.0,0.0,0.0,0.3333333333333333,0.56,0,0,0.18666666666666668
1,8,0.3888888888888889,0.3888888888888889,0,0,0.12962962962962962,1.0,0.0,0.0,0.3333333333333333,0.56,0,0,0.18666666666666668
1,9,0.5294117647058824,0,0.5294117647058824,0,0.17647058823529413,0.0,1.0,0.0,0.3333333333333333,0,0.6923076923076924,0,0.2307692307692308
1,10,0.5625,0.5625,0,0,0.1875,1.0,0.0,0.0,0.3333333333333333,0.72,0,0,0.24
