cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.21052631578947367,0,0,0.21052631578947367,0.07017543859649122,0.0,0.0,1.0,0.3333333333333333,0,0,0.34782608695652173,0.11594202898550725
1,2,0.1111111111111111,0,0,0.1111111111111111,0.037037037037037035,0.0,0.0,1.0,0.3333333333333333,0,0,0.19999999999999998,0.06666666666666667
1,3,0.3888888888888889,0.3888888888888889,0,0,0.12962962962962962,1.0,0.0,0.0,0.3333333333333333,0.56,0,0,0.18666666666666668
1,4,0.2777777777777778,0.2777777777777778,0,0,0.0925925925925926,1.0,0.0,0.0,0.3333333333333333,0.4347826086956522,0,0,0.14492753623188406
1,5,0.2777777777777778,0.2777777777777778,0,0,0.0925925925925926,1.0,0.0,0.0,0.3333333333333333,0.4347826086956522,0,0,0.14492753623188406
1,6,0.5,0.5,0,0,0.16666666666666666,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0,0,0.2222222222222222
1,7,0.2222222222222222,0.2222222222222222,0,0,0.07407407407407407,1.0,0.0,0.0,0.3333333333333333,0.3636363636363636,0,0,0.1212121212121212
1,8,0.4444444444444444,0.4444444444444444,0,0,0.14814814814814814,1.0,0.0,0.0,0.3333333333333333,0.6153846153846153,0,0,0.2051282051282051
1,9,0.11764705882352941,0.11764705882352941,0,0,0.0392156862745098,1.0,0.0,0.0,0.3333333333333333,0.21052631578947367,0,0,0.07017543859649122
1,10,0.5,0.5,0,0,0.16666666666666666,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0,0,0.2222222222222222
